timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2025-09-02 00:46:00,71,217,393,0,701,680,0
2025-09-02 01:46:00,48,221,395,0,615,663,0
2025-09-02 02:46:00,34,221,380,0,636,634,0
2025-09-02 03:46:00,24,228,381,0,581,632,0
2025-09-02 04:46:00,6,225,383,0,566,613,0
2025-09-02 05:46:00,25,228,383,0,592,636,0
2025-09-02 06:46:00,15,229,384,0,656,628,0
2025-09-02 07:46:00,44,230,363,39,730,676,0
2025-09-02 08:46:00,26,230,381,114,809,751,0
2025-09-02 09:46:00,14,228,377,135,859,754,0
2025-09-02 10:46:00,23,227,370,135,883,755,0
2025-09-02 11:46:00,36,227,368,134,910,765,0
2025-09-02 12:46:00,40,225,363,136,927,764,0
2025-09-02 13:46:00,53,224,275,106,950,658,0
2025-09-02 14:46:00,53,224,235,75,976,587,0
2025-09-02 15:46:00,92,223,232,88,981,635,0
2025-09-02 16:46:00,78,221,229,80,981,608,0
2025-09-02 17:46:00,96,221,232,78,980,627,0
2025-09-02 18:46:00,105,217,235,35,979,592,0
2025-09-02 19:46:00,116,217,240,2,979,575,0
2025-09-02 20:46:00,132,217,245,0,978,594,0
2025-09-02 21:46:00,109,213,250,0,977,572,0
2025-09-02 22:46:00,113,214,252,0,936,578,0
2025-09-02 23:46:00,91,215,256,0,726,561,0
